Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
19288661,00000329,false,Rx,0,8,0C,7A,80,0E,11,23,00,14,
19289646,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19296771,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19296780,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19297050,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19297062,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
19303816,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19309054,0EF50000,true,Rx,0,2,77,00,00,00,00,00,00,00,
19310787,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19317786,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19317797,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19318012,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19324861,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19331716,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19338832,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19338848,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19339016,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19345831,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19347304,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
19352840,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19359023,0EF50000,true,Rx,0,2,77,00,00,00,00,00,00,00,
19359463,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19359724,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19360033,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19366860,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19373863,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19380723,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19380739,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19381021,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19387726,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19388156,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
19388399,000000A0,false,Rx,0,8,00,1E,00,00,00,FF,01,00,
19388629,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
19388862,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
19389099,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
19389353,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
19389585,00000316,false,Rx,0,8,05,04,00,7D,04,2F,00,80,
19389828,00000329,false,Rx,0,8,4F,7A,80,0E,11,23,00,14,
19394491,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19397056,00000190,false,Rx,0,8,A0,00,39,27,06,04,00,00,
19397072,00000191,false,Rx,0,8,05,00,C6,04,7F,00,00,00,
19397263,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
19401830,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19401846,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19402021,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19407702,00000190,false,Rx,0,8,A0,00,3A,27,38,03,00,00,
19407718,00000191,false,Rx,0,8,E4,00,C4,03,7F,00,00,00,
19408442,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19408662,0EF50000,true,Rx,0,2,76,00,00,00,00,00,00,00,
19415690,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19417920,00000190,false,Rx,0,8,A0,00,40,27,AB,02,00,00,
19417935,00000191,false,Rx,0,8,A4,02,6E,03,7F,00,00,00,
19422847,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19422862,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19423022,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19428184,00000190,false,Rx,0,8,A0,00,46,27,76,02,00,00,
19428200,00000191,false,Rx,0,8,9A,04,52,03,7F,00,00,00,
19429649,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19436775,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19438450,00000190,false,Rx,0,8,A0,00,4A,27,5E,02,00,00,
19438466,00000191,false,Rx,0,8,7D,06,4B,03,7F,00,00,00,
19443846,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19443863,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19444023,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19447322,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
19448692,00000190,false,Rx,0,8,A0,00,4E,27,49,02,00,00,
19448732,00000191,false,Rx,0,8,4B,08,49,03,7F,00,00,00,
19450746,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19457793,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19458931,0EF50000,true,Rx,0,2,77,00,00,00,00,00,00,00,
19458946,00000190,false,Rx,0,8,A0,00,51,27,35,02,00,00,
19459125,00000191,false,Rx,0,8,F1,09,47,03,7F,00,00,00,
19464771,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19464787,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19465031,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19469107,00000190,false,Rx,0,8,A0,00,53,27,28,02,00,00,
19469342,00000191,false,Rx,0,8,80,0B,47,03,7F,00,00,00,
19471437,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19478442,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19479449,00000190,false,Rx,0,8,A0,00,54,27,1C,02,00,00,
19479703,00000191,false,Rx,0,8,ED,0C,46,03,7F,00,00,00,
19485414,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19485667,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19485988,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19489014,00000545,false,Rx,0,8,EC,00,00,12,00,00,00,00,
19489243,000000A0,false,Rx,0,8,00,1E,00,00,00,FF,01,00,
19489498,000000A1,false,Rx,0,8,80,80,00,00,EC,00,00,00,
19489727,00000190,false,Rx,0,8,A0,00,55,27,11,02,00,00,
19489987,00000191,false,Rx,0,8,36,0E,45,03,7F,00,00,00,
19490193,00000260,false,Rx,0,8,04,03,1A,00,00,AB,69,00,
19490447,000002A0,false,Rx,0,8,00,00,04,00,78,05,0D,01,
19490702,0000018F,false,Rx,0,8,FA,FF,00,00,00,00,00,00,
19490987,00000316,false,Rx,0,8,05,04,00,7D,04,2F,00,80,
19491142,00000329,false,Rx,0,8,4F,7A,80,0E,11,23,00,14,
19492424,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19497036,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
19499435,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19500078,00000190,false,Rx,0,8,A0,00,56,27,06,02,00,00,
19500305,00000191,false,Rx,0,8,65,0F,46,03,7F,00,00,00,
19506408,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19506653,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19506974,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19508598,0EF50000,true,Rx,0,2,77,00,00,00,00,00,00,00,
19510321,00000190,false,Rx,0,8,A0,00,56,27,FD,01,00,00,
19510551,00000191,false,Rx,0,8,74,10,48,03,7F,00,00,00,
19513421,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19520508,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19520647,00000190,false,Rx,0,8,A0,00,57,27,F5,01,00,00,
19520973,00000191,false,Rx,0,8,6C,11,47,03,7F,00,00,00,
19527909,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19527917,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19527919,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19531256,00000190,false,Rx,0,8,A0,00,57,27,F4,01,00,00,
19531264,00000191,false,Rx,0,8,4B,12,47,03,7F,00,00,00,
19534932,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19541216,00000190,false,Rx,0,8,A0,00,57,27,F4,01,00,00,
19541417,00000191,false,Rx,0,8,13,13,47,03,7F,00,00,00,
19541729,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19547505,000005F0,false,Rx,0,2,01,00,00,00,00,00,00,00,
19548818,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
19548826,000001F0,false,Rx,0,8,01,40,00,00,00,00,00,00,
19549059,000001F1,false,Rx,0,8,0F,00,00,00,00,00,00,00,
19551779,00000190,false,Rx,0,8,A0,00,58,27,00,00,00,00,
19551788,00000191,false,Rx,0,8,C7,13,47,03,7F,00,00,00,
19555909,00000153,false,Rx,0,8,00,00,00,FF,00,FF,00,00,
