Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3635900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3645900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3655900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,9C,
3665900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,AB,
3675900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3685900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3695900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,9C,
3705900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,AB,
3715900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3725900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3735900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,9C,
3745900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,AB,
3755900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3765900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3775900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,9C,
3785900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,AB,
3795800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3805900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3815900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,9C,
3825800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,AB,
3835900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3845800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3855800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,9C,
3865900,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,AB,
3875800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3885800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3895800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,9C,
3905800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,AB,
3915800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,BA,
3925800,0000013A,false,Rx,0,8,3E,00,31,00,00,00,00,8D,
3935900,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
3945800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
3955800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
3965800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
3975800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
3985800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
3995800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4005800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4015800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4025800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4035800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4045800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4055800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4065800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4075800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4085800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4095700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4105800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4115800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4125700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4135800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4145700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4155700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4165800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4175700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4185800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4195700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4205700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4215700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4225700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4235800,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4245700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4255700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4265700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4275700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4285700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4295700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,9D,
4305700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,AC,
4315700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,BB,
4325700,0000013A,false,Rx,0,8,3D,00,31,00,00,00,00,8E,
4335700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,9E,
4345700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,AD,
4355700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,BC,
4365700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,8F,
4375700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,9E,
4385700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,AD,
4395700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,BC,
4405700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,8F,
4415700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,9E,
4425700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,AD,
4435700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,BC,
4445600,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,8F,
4455700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,9E,
4465700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,AD,
4475600,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,BC,
4485700,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,8F,
4495600,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,9E,
4505600,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,AD,
4515600,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,BC,
4525600,0000013A,false,Rx,0,8,3C,00,31,00,00,00,00,8F,
4535700,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4545600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4555600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4565600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4575600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4585600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4595600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4605600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4615600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4625600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4635700,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4645600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4655600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4665600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4675600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4685600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4695600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4705600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4715500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4725600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4735600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4745500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4755500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4765600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4775500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4785500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4795500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4805500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4815500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4825500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4835600,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4845500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4855500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4865500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4875500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4885500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4895500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,9F,
4905500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,AE,
4915500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,BD,
4925500,0000013A,false,Rx,0,8,3B,00,31,00,00,00,00,80,
4935600,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,90,
4945500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,AF,
4955500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,BE,
4965400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,81,
4975500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,90,
4985500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,AF,
4995500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,BE,
5005500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,81,
5015400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,90,
5025500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,AF,
5035500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,BE,
5045400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,81,
5055400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,90,
5065500,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,AF,
5075400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,BE,
5085400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,81,
5095400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,90,
5105400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,AF,
5115400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,BE,
5125400,0000013A,false,Rx,0,8,3A,00,31,00,00,00,00,81,
5135500,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5145400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5155400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5165400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5175400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5185400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5195400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5205400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5215400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5225400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5235500,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5245400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5255400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5265400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5275400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5285400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5295300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5305400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5315300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5325400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5335400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5345300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5355300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5365400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5375300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5385400,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5395300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5405300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5415300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5425300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5435300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5445300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5455300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,91,
5465300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,A0,
5475300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,BF,
5485300,0000013A,false,Rx,0,8,39,00,31,00,00,00,00,82,
5495300,0000013A,false,Rx,0,8,39,02,31,00,00,00,00,9F,
5505300,0000013A,false,Rx,0,8,39,05,31,00,00,00,00,AB,
5515300,0000013A,false,Rx,0,8,39,08,31,00,00,00,00,B7,
5525400,0000013A,false,Rx,0,8,39,0B,31,00,00,00,00,87,
5535300,0000013A,false,Rx,0,8,38,0C,31,00,00,00,00,96,
5545300,0000013A,false,Rx,0,8,38,0D,31,00,00,00,00,A4,
5555300,0000013A,false,Rx,0,8,38,0F,31,00,00,00,00,B1,
5565300,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,85,
5575300,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,93,
5585300,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
5595300,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,BE,
5605300,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
5615300,0000013A,false,Rx,0,8,35,17,31,00,00,00,00,9D,
5625300,0000013A,false,Rx,0,8,35,18,31,00,00,00,00,AB,
5635300,0000013A,false,Rx,0,8,35,1A,31,00,00,00,00,B8,
5645300,0000013A,false,Rx,0,8,35,1B,31,00,00,00,00,8A,
5655300,0000013A,false,Rx,0,8,35,1B,31,00,00,00,00,99,
5665300,0000013A,false,Rx,0,8,35,1B,31,00,00,00,00,A8,
5675200,0000013A,false,Rx,0,8,35,1B,31,00,00,00,00,B7,
5685300,0000013A,false,Rx,0,8,35,1B,31,00,00,00,00,8A,
5695200,0000013A,false,Rx,0,8,35,1B,31,00,00,00,00,99,
5705300,0000013A,false,Rx,0,8,35,1A,31,00,00,00,00,A9,
5715300,0000013A,false,Rx,0,8,35,19,31,00,00,00,00,B9,
5725200,0000013A,false,Rx,0,8,35,18,31,00,00,00,00,8D,
5735200,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
5745300,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
5755200,0000013A,false,Rx,0,8,35,0F,31,00,00,00,00,B4,
5765200,0000013A,false,Rx,0,8,35,0A,31,00,00,00,00,8C,
5775200,0000013A,false,Rx,0,8,35,06,31,00,00,00,00,9F,
5785300,0000013A,false,Rx,0,8,35,02,31,00,00,00,00,A2,
5795200,0000013A,false,Rx,0,8,35,01,31,00,00,00,00,B2,
5805200,0000013A,false,Rx,0,8,35,01,31,00,00,00,00,85,
5815200,0000013A,false,Rx,0,8,35,01,31,00,00,00,00,94,
5825200,0000013A,false,Rx,0,8,35,01,31,00,00,00,00,A3,
5835200,0000013A,false,Rx,0,8,35,01,31,00,00,00,00,B2,
5845200,0000013A,false,Rx,0,8,35,01,31,00,00,00,00,85,
5855200,0000013A,false,Rx,0,8,35,02,31,00,00,00,00,93,
5865200,0000013A,false,Rx,0,8,35,04,31,00,00,00,00,A0,
5875200,0000013A,false,Rx,0,8,35,06,31,00,00,00,00,BD,
5885200,0000013A,false,Rx,0,8,35,09,31,00,00,00,00,8D,
5895200,0000013A,false,Rx,0,8,35,0C,31,00,00,00,00,99,
5905200,0000013A,false,Rx,0,8,35,0E,31,00,00,00,00,A6,
5915200,0000013A,false,Rx,0,8,35,0F,31,00,00,00,00,B4,
5925200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,85,
5935200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,94,
5945200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,A3,
5955200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,B2,
5965200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,85,
5975200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,94,
5985200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,A3,
5995100,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,B2,
6005200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,85,
6015200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,94,
6025300,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,A3,
6035200,0000013A,false,Rx,0,8,35,10,31,00,00,00,00,B2,
6045100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,84,
6055100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,93,
6065200,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,A2,
6075100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,B1,
6085200,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,84,
6095100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,93,
6105100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,A2,
6115300,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,B1,
6125100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,84,
6135100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,93,
6145200,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,A2,
6155100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,B1,
6165100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,84,
6175100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,93,
6185100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,A2,
6195100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,B1,
6205100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,84,
6215100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,93,
6225100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,A2,
6235100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,B1,
6245100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,84,
6255100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,93,
6265100,0000013A,false,Rx,0,8,35,11,31,00,00,00,00,A2,
6275100,0000013A,false,Rx,0,8,35,12,31,00,00,00,00,B0,
6285100,0000013A,false,Rx,0,8,35,12,31,00,00,00,00,83,
6295100,0000013A,false,Rx,0,8,35,12,31,00,00,00,00,92,
6305100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
6315100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,BF,
6325100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,82,
6335100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,91,
6345200,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
6355100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,BF,
6365100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,82,
6375000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,91,
6385100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
6395100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,BF,
6405000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,82,
6415100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,91,
6425000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
6435000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,BF,
6445100,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,82,
6455000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,91,
6465000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
6475000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,BF,
6485200,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,82,
6495000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,91,
6505000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
6515000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,BF,
6525000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,82,
6535000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,91,
6545000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,A0,
6555000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,BF,
6565000,0000013A,false,Rx,0,8,35,13,31,00,00,00,00,82,
6575000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,90,
6585000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,AF,
6595000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,BE,
6605000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,81,
6615000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,90,
6625000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,AF,
6635000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,BE,
6645000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,81,
6655000,0000013A,false,Rx,0,8,35,14,31,00,00,00,00,90,
6665000,0000013A,false,Rx,0,8,35,15,31,00,00,00,00,AE,
6675000,0000013A,false,Rx,0,8,35,15,31,00,00,00,00,BD,
6685000,0000013A,false,Rx,0,8,35,15,31,00,00,00,00,80,
6695000,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6705000,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6715000,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
6724900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
6735100,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6745000,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6754900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
6764900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
6775000,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6784900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6794900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
6804900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
6814900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6824900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6834900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
6844900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
6854900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6864900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6874900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
6884900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
6894900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6904900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6914900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
6925100,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
6934900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6944900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6954900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
6964900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
6974900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
6984900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
6994900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7004900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7014900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7024900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7034900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7044900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7054800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7064900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7074900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7084900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7094900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7104800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7114800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7124900,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7134800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7144800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7154800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7164800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7174800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7184800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7194800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7204800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7214800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7224800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7234800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7244800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7254800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7264800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7274800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7284800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7294800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7304800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7314800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7324800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
7334800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,9E,
7344800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,AD,
7354800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,BC,
7364800,0000013A,false,Rx,0,8,35,16,31,00,00,00,00,8F,
